DAY,MONTH,YEAR,HOURS1,MINUTES1,SECONDS1,BATSE .,BATSE/GBM RA,BATSE/GBM DEC,BATSE/GBM R,"IPN RA1","IPN DEC1","IPN R1","IPN DR1","IPN RA2","IPN DEC2","IPN R2","IPN DR2","WATCH RA","WATCH DEC","WATCH R","COMPTEL RA","COMPTEL DEC","COMPTEL R","EGRET RA","EGRET DEC","EGRET R","PHEBUS RA","PHEBUS DEC","PHEBUS R","SIGMA RA","SIGMA DEC","SIGMA R","SAX RA","SAX DEC","SAX R","HETE RA","HETE DEC","HETE R","KONUS ECLIPTIC1","KONUS ECLIPTIC2","PLANET BLOCKING RA","PLANET BLOCKING DEC","PLANET  BLOCKING RADIUS","OTHER LOCALIZATION RA","OTHER LOCALIZATION DEC","OTHER LOCALIZATION RADIUS",Y,SOD,MN1,YR1,A,B,C,D,JD
18, 'DEC' ,2016,05,19,23,0,105.16,-19.67,5.75,151.6731,12.8023,53.2727,0.0853,85.5136,32.5449,45.9161,0.9944,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-90.00,-28.60,0.00,0.00,0.00,0.0000,0.0000,0.0000,2017.04,19163,12,2016,20.00,-13.00,42319.00,397.00,42720.72179
18, 'DEC' ,2016,08,32,40,0,358.64,-16.95,1.00,331.7641,-12.7659,28.9315,0.1185,265.5453,-32.0522,86.2911,0.7081,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-20.90,-0.90,0.00,0.00,0.00,0.0000,0.0000,0.0000,2017.04,30760,12,2016,20.00,-13.00,42319.00,397.00,42720.85602
22, 'DEC' ,2016,15,24,02,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.10,90.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,2017.06,55442,12,2016,20.00,-13.00,42319.00,397.00,42725.14169
22, 'DEC' ,2016,15,53,38,0,0.00,0.00,0.00,261.0390,48.7250,45.0000,45.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,2017.06,57218,12,2016,20.00,-13.00,42319.00,397.00,42725.16225
1, 'JAN' ,2017,02,26,01,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,267.1030,11.6540,0.0500,2017.08,08761,13,2016,20.00,-13.00,42319.00,428.00,42734.60140
7, 'JAN' ,2017,05,04,50,0,0.00,0.00,0.00,313.7357,-24.4642,64.3234,22.3403,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.60,90.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,2017.10,18290,13,2016,20.00,-13.00,42319.00,428.00,42740.71169
11, 'JAN' ,2017,18,14,36,0,117.61,61.52,14.74,324.9890,36.9178,71.1871,11.2133,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,2017.11,65676,13,2016,20.00,-13.00,42319.00,428.00,42745.26014
14, 'JAN' ,2017,19,59,16,0,137.92,-28.46,1.39,170.9531,4.5919,43.2718,0.1236,141.4659,17.4384,38.3370,5.3970,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-40.50,-20.50,0.00,0.00,0.00,0.0000,0.0000,0.0000,2017.12,71956,13,2016,20.00,-13.00,42319.00,428.00,42748.33282
14, 'JAN' ,2017,22,01,09,0,12.08,-12.55,1.00,351.0038,-4.5689,22.7931,0.1442,321.1839,-17.5970,50.1621,2.1170,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-27.60,-7.60,0.00,0.00,0.00,0.0000,0.0000,0.0000,2017.12,79269,13,2016,20.00,-13.00,42319.00,428.00,42748.41747
15, 'JAN' ,2017,17,49,14,0,189.12,-46.85,0.26,171.5758,4.3108,53.3142,0.0641,142.4678,16.9399,76.1156,0.7052,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-44.80,-24.80,0.00,0.00,0.00,189.1200,-46.8500,0.2600,2017.12,64154,13,2016,20.00,-13.00,42319.00,428.00,42749.24252
21, 'JAN' ,2017,01,36,53,0,3.03,-75.62,4.07,332.0020,-18.8980,61.2882,1.0129,328.2787,-14.6438,66.2152,0.7416,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-90.00,-44.50,0.00,0.00,0.00,0.0000,0.0000,0.0000,2017.14,05813,13,2016,20.00,-13.00,42319.00,428.00,42754.56728
21, 'JAN' ,2017,14,44,22,0,72.84,-12.65,1.78,355.5830,-2.4896,76.0596,0.0698,148.7117,14.2096,80.6169,1.2726,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-40.50,-20.50,0.00,0.00,0.00,0.0000,0.0000,0.0000,2017.14,53062,13,2016,20.00,-13.00,42319.00,428.00,42755.11414
24, 'JAN' ,2017,05,42,12,0,291.74,69.61,2.61,151.5531,13.1659,89.2643,13.2615,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.70,59.70,0.00,0.00,0.00,0.0000,0.0000,0.0000,2017.14,20532,13,2016,20.00,-13.00,42319.00,428.00,42757.73764
24, 'JAN' ,2017,12,40,29,0,10.85,11.02,3.83,293.1618,48.2480,74.4257,4.2356,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,2017.14,45629,13,2016,20.00,-13.00,42319.00,428.00,42758.02811
27, 'JAN' ,2017,01,35,47,0,0.00,0.00,0.00,334.4093,-11.7619,51.9383,0.8020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-48.50,-28.50,0.00,0.00,0.00,339.3000,-63.9000,0.4000,2017.15,05747,13,2016,20.00,-13.00,42319.00,428.00,42760.56652
30, 'JAN' ,2017,12,13,48,0,308.75,1.44,3.12,337.2374,-10.3870,22.3310,22.3412,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.10,21.10,0.00,0.00,0.00,286.7473,3.6594,19.0904,2017.16,44028,13,2016,20.00,-13.00,42319.00,428.00,42764.00958
2, 'FEB' ,2017,07,19,54,0,0.00,0.00,0.00,183.5268,-1.1423,55.5910,0.0663,158.9669,9.2071,79.5793,1.7900,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-26.10,-6.10,0.00,0.00,0.00,0.0000,0.0000,0.0000,2017.17,26394,14,2016,20.00,-13.00,42319.00,459.00,42766.80549
3, 'FEB' ,2017,11,40,25,0,245.09,0.51,14.06,263.1504,49.2593,45.6612,8.0185,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,2017.17,42025,14,2016,20.00,-13.00,42319.00,459.00,42767.98640
6, 'FEB' ,2017,10,51,57,0,0.00,0.00,0.00,186.3358,-2.4208,30.9540,0.0925,161.9419,7.7905,50.2505,0.8183,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.30,40.30,0.00,0.00,0.00,212.7900,14.4800,0.8500,2017.18,39117,14,2016,20.00,-13.00,42319.00,459.00,42770.95274
8, 'FEB' ,2017,13,16,35,0,284.42,0.11,2.52,7.7545,3.0605,82.7907,0.0658,346.3147,-10.6416,61.9140,1.9705,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.60,34.60,0.00,0.00,0.00,0.0000,0.0000,0.0000,2017.18,47795,14,2016,20.00,-13.00,42319.00,459.00,42773.05318
10, 'FEB' ,2017,02,48,12,0,226.05,-65.10,3.28,163.4115,6.4058,84.9482,0.6446,188.8152,-3.5383,67.0241,0.0512,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-51.70,-31.70,0.00,0.00,0.00,0.0000,0.0000,0.0000,2017.19,10092,14,2016,20.00,-13.00,42319.00,459.00,42774.61681
19, 'FEB' ,2017,00,03,07,0,0.00,0.00,0.00,350.2722,-7.2895,79.7900,0.5346,347.1763,-4.2443,79.4607,0.6020,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.00,90.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,2017.21,00187,14,2016,20.00,-13.00,42319.00,459.00,42783.50216
20, 'FEB' ,2017,18,47,58,0,0.00,0.00,0.00,347.7090,-3.6563,53.6960,1.3172,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-90.00,-20.40,350.55,17.48,66.60,0.0000,0.0000,0.0000,2017.22,67678,14,2016,20.00,-13.00,42319.00,459.00,42785.28331
22, 'FEB' ,2017,05,00,59,0,0.00,0.00,0.00,17.0105,7.1462,81.4039,0.0490,348.0911,-3.3459,61.6806,0.6763,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.20,90.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,2017.22,18059,14,2016,20.00,-13.00,42319.00,459.00,42786.70902
4, 'MAR' ,2017,00,04,26,0,330.50,-73.76,6.72,55.1460,-36.6480,59.7220,2.2410,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,2017.26,00266,3,2017,20.00,-13.00,42684.00,122.00,42796.50308
4, 'MAR' ,2017,05,40,49,0,0.00,0.00,0.00,173.9530,4.4250,72.5000,0.0750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-56.90,-36.90,0.00,0.00,0.00,0.0000,0.0000,0.0000,2017.26,20449,3,2017,20.00,-13.00,42684.00,122.00,42796.73668
5, 'MAR' ,2017,06,09,06,0,38.66,12.09,3.66,24.5392,10.2771,14.8946,0.1886,351.0964,-1.3628,49.2686,0.8208,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-16.90,3.10,0.00,0.00,0.00,0.0000,0.0000,0.0000,2017.26,22146,3,2017,20.00,-13.00,42684.00,122.00,42797.75632
6, 'MAR' ,2017,03,07,17,0,157.88,27.75,2.26,171.1724,1.2657,31.1243,31.1554,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.00,19.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,2017.26,11237,3,2017,20.00,-13.00,42684.00,122.00,42798.63006
6, 'MAR' ,2017,14,07,22,0,154.62,51.59,0.60,205.4568,-10.6423,76.9301,0.1779,171.2586,1.2063,52.7813,1.1482,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.70,59.70,0.00,0.00,0.00,0.0000,0.0000,0.0000,2017.26,50842,3,2017,20.00,-13.00,42684.00,122.00,42799.08845
8, 'MAR' ,2017,05,18,09,0,0.00,0.00,0.00,206.5784,-11.0853,35.1508,0.0830,173.9543,4.0558,62.9881,1.5122,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-35.40,-15.40,0.00,0.00,0.00,0.0000,0.0000,0.0000,2017.27,19089,3,2017,20.00,-13.00,42684.00,122.00,42800.72094
9, 'MAR' ,2017,12,26,39,0,0.00,0.00,0.00,27.4629,11.4319,24.7464,0.1113,351.8430,-0.7159,35.5424,5.2523,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.10,27.10,0.00,0.00,0.00,0.0000,0.0000,0.0000,2017.27,44799,3,2017,20.00,-13.00,42684.00,122.00,42802.01851
11, 'MAR' ,2017,13,45,04,0,0.00,0.00,0.00,28.8765,11.9757,36.7164,0.0719,352.1082,-0.4408,32.3704,0.9897,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.60,34.60,0.00,0.00,0.00,0.0000,0.0000,0.0000,2017.28,49504,3,2017,20.00,-13.00,42684.00,122.00,42804.07296
20, 'MAR' ,2017,03,42,39,0,0.00,0.00,0.00,34.8119,14.1564,69.7211,0.0467,356.6503,-2.3459,63.7616,1.4290,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,57.30,77.30,0.00,0.00,0.00,0.0000,0.0000,0.0000,2017.30,13359,3,2017,20.00,-13.00,42684.00,122.00,42812.65462
20, 'MAR' ,2017,21,53,46,0,0.00,0.00,0.00,177.2203,3.2838,51.6456,51.6515,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.40,17.60,0.00,0.00,0.00,0.0000,0.0000,0.0000,2017.30,78826,3,2017,20.00,-13.00,42684.00,122.00,42813.41234
21, 'MAR' ,2017,01,13,17,0,0.00,0.00,0.00,177.1240,3.2289,31.3359,31.3441,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.20,48.20,0.00,0.00,0.00,0.0000,0.0000,0.0000,2017.30,04397,3,2017,20.00,-13.00,42684.00,122.00,42813.55089
23, 'MAR' ,2017,07,54,29,0,0.00,0.00,0.00,357.8598,-2.8975,48.7836,17.0061,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.20,48.20,0.00,0.00,0.00,0.0000,0.0000,0.0000,2017.31,28469,3,2017,20.00,-13.00,42684.00,122.00,42815.82950
25, 'MAR' ,2017,21,50,00,0,0.00,0.00,0.00,355.1088,1.1624,20.8584,20.8671,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-14.70,5.30,0.00,0.00,0.00,0.0000,0.0000,0.0000,2017.31,78600,3,2017,20.00,-13.00,42684.00,122.00,42818.40972
29, 'MAR' ,2017,09,17,06,0,356.60,9.80,0.60,41.2559,16.3132,44.2032,0.1006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.40,17.60,0.00,0.00,0.00,356.6000,9.8000,0.6000,2017.32,33426,3,2017,20.00,-13.00,42684.00,122.00,42821.88688
2, 'APR' ,2017,06,50,54,0,330.36,-10.63,1.64,43.7865,17.1123,74.0836,0.1082,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,2017.33,24654,4,2017,20.00,-13.00,42684.00,153.00,42825.78535
3, 'APR' ,2017,13,59,17,0,267.08,14.53,7.16,177.9912,-2.2574,82.5744,0.5999,180.8268,1.2634,78.7854,0.7178,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.60,90.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,2017.34,50357,4,2017,20.00,-13.00,42684.00,153.00,42827.08284
3, 'APR' ,2017,16,57,35,0,246.04,41.81,2.28,177.8653,-2.3510,86.7236,5.0706,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.20,90.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,2017.34,61055,4,2017,20.00,-13.00,42684.00,153.00,42827.20666
13, 'APR' ,2017,14,36,45,0,0.00,0.00,0.00,5.2470,-0.1370,64.3500,12.0511,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-37.60,-17.60,0.00,0.00,0.00,0.0000,0.0000,0.0000,2017.36,52605,4,2017,20.00,-13.00,42684.00,153.00,42837.10885
14, 'APR' ,2017,13,13,16,0,43.50,75.89,2.27,52.7091,19.5498,61.1696,0.3780,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.30,40.30,0.00,0.00,0.00,0.0000,0.0000,0.0000,2017.37,47596,4,2017,20.00,-13.00,42684.00,153.00,42838.05088
22, 'APR' ,2017,08,13,54,0,188.63,16.82,1.21,238.3078,-20.8383,61.4207,0.0439,186.8786,-5.3670,20.4152,1.8720,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.10,27.10,0.00,0.00,0.00,0.0000,0.0000,0.0000,2017.39,29634,4,2017,20.00,-13.00,42684.00,153.00,42845.84299
24, 'APR' ,2017,10,12,30,0,0.00,0.00,0.00,239.6019,-21.0951,85.5165,0.1476,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-44.80,-24.80,0.00,0.00,0.00,0.0000,0.0000,0.0000,2017.39,36750,4,2017,20.00,-13.00,42684.00,153.00,42847.92535
29, 'APR' ,2017,19,11,12,0,259.71,-32.77,1.82,243.6997,-21.8901,19.5695,0.4036,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-16.90,3.10,0.00,0.00,0.00,0.0000,0.0000,0.0000,2017.41,69072,4,2017,20.00,-13.00,42684.00,153.00,42853.29944
1, 'MAY' ,2017,11,11,53,0,97.01,13.71,2.74,64.6976,22.0717,31.3838,0.1325,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-16.90,3.10,0.00,0.00,0.00,0.0000,0.0000,0.0000,2017.41,40313,5,2017,20.00,-13.00,42684.00,183.00,42854.96659
1, 'JUN' ,2017,08,24,19,0,0.00,0.00,0.00,241.5901,-14.3835,58.7213,1.5356,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.50,54.50,0.00,0.00,0.00,0.0000,0.0000,0.0000,2017.50,30259,6,2017,20.00,-13.00,42684.00,214.00,42885.85022
4, 'JUN' ,2017,14,28,03,0,340.44,40.67,4.10,64.9257,19.1962,70.4288,0.8495,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.10,90.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,2017.51,52083,6,2017,20.00,-13.00,42684.00,214.00,42889.10281
6, 'JUN' ,2017,05,37,01,0,0.00,0.00,0.00,70.5722,14.0535,38.2902,36.8418,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.60,34.60,0.00,0.00,0.00,0.0000,0.0000,0.0000,2017.51,20221,6,2017,20.00,-13.00,42684.00,214.00,42890.73404
10, 'JUN' ,2017,16,31,45,0,68.91,46.48,2.57,94.1045,24.3056,26.3356,0.1650,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.30,40.30,0.00,0.00,0.00,0.0000,0.0000,0.0000,2017.52,59505,6,2017,20.00,-13.00,42684.00,214.00,42895.18872
14, 'JUN' ,2017,06,06,41,0,70.55,37.93,3.48,96.6887,24.2368,17.2140,0.2319,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,2017.53,22001,6,2017,20.00,-13.00,42684.00,214.00,42898.75464
14, 'JUN' ,2017,11,39,55,0,0.00,0.00,0.00,276.8993,-24.2413,88.6237,0.0659,267.3931,-15.4112,75.0120,2.6970,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,42.60,62.60,0.00,0.00,0.00,0.0000,0.0000,0.0000,2017.53,41995,6,2017,20.00,-13.00,42684.00,214.00,42898.98605
18, 'JUN' ,2017,11,24,53,0,14.83,26.74,1.97,99.7372,24.0988,74.4993,0.0613,94.4882,20.2916,71.5958,6.7721,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.30,30.30,0.00,0.00,0.00,0.0000,0.0000,0.0000,2017.54,41093,6,2017,20.00,-13.00,42684.00,214.00,42902.97561
2, 'JUL' ,2017,19,27,10,0,0.00,0.00,0.00,120.0533,12.3233,63.3130,4.0793,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-90.00,-19.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,2017.58,70030,7,2017,20.00,-13.00,42684.00,244.00,42917.31053
